Longitude (x);Latitude (y);Station Name;Climate ID;Date/Time (UTC);Year;Month;Day;Time (UTC);Temp (C);Temp Flag;Dew Point Temp (C);Dew Point Temp Flag;Rel Hum (%);Rel Hum Flag;Precip. Amount (mm);Precip. Amount Flag;Wind Dir (10s deg);Wind Dir Flag;Wind Spd (km/h);Wind Spd Flag;Visibility (km);Visibility Flag;Stn Press (kPa);Stn Press Flag;Hmdx;Hmdx Flag;Wind Chill;Wind Chill Flag;Weather
-61.68;56.55;NAIN;8502799;2017-02-07 20:00;2017;2;7;20:00;-24.3;;-29.2;;64;;0.0;;28;;45;;;;100.77;;;;-41;;NA
-61.68;56.55;NAIN;8502799;2017-02-07 21:00;2017;2;7;21:00;-24.2;;-28.3;;69;;0.0;;28;;55;;;;100.77;;;;-42;;NA
-61.68;56.55;NAIN;8502799;2017-02-07 22:00;2017;2;7;22:00;-23.6;;-28.2;;66;;0.0;;28;;48;;;;100.84;;;;-40;;NA
-61.68;56.55;NAIN;8502799;2017-02-07 23:00;2017;2;7;23:00;-22.7;;-27.1;;67;;0.0;;29;;66;;;;100.83;;;;-41;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 00:00;2017;2;8;00:00;-22.5;;-26.3;;71;;0.3;;30;;83;;;;100.79;;;;-42;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 01:00;2017;2;8;01:00;-22.2;;-26.2;;69;;0.3;;30;;79;;;;100.86;;;;-41;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 02:00;2017;2;8;02:00;-21.7;;-25.6;;71;;0.2;;29;;74;;;;100.91;;;;-40;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 03:00;2017;2;8;03:00;-21.9;;-25.7;;71;;0.2;;29;;72;;;;100.91;;;;-40;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 04:00;2017;2;8;04:00;-21.8;;-26.3;;67;;0.0;;29;;57;;;;101.01;;;;-39;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 05:00;2017;2;8;05:00;-21.7;;-26.8;;63;;0.2;;30;;29;;;;101.11;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 06:00;2017;2;8;06:00;-22.2;;-27.0;;65;;0.0;;26;;23;;;;101.10;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 07:00;2017;2;8;07:00;-23.6;;-28.5;;64;;0.0;;28;;20;;;;101.14;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 08:00;2017;2;8;08:00;-22.5;;-27.4;;64;;0.0;;28;;31;;;;101.08;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 09:00;2017;2;8;09:00;-23.2;;-28.5;;62;;0.0;;29;;21;;;;101.13;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 10:00;2017;2;8;10:00;-24.0;;-28.8;;65;;0.0;;25;;28;;;;101.19;;;;-37;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 11:00;2017;2;8;11:00;-24.6;;-29.2;;65;;0.0;;25;;15;;;;101.08;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 12:00;2017;2;8;12:00;-24.9;;-29.6;;65;;0.0;;24;;27;;;;101.11;;;;-38;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 13:00;2017;2;8;13:00;-24.1;;-29.2;;63;;0.0;;20;;9;;;;101.06;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 14:00;2017;2;8;14:00;-22.7;;-28.7;;58;;0.0;;25;;10;;;;101.03;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 15:00;2017;2;8;15:00;-21.6;;-27.7;;58;;0.0;;8;;4;;;;100.92;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 16:00;2017;2;8;16:00;-21.5;;-27.8;;57;;0.0;;34;;4;;;;100.84;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 17:00;2017;2;8;17:00;-21.1;;-26.6;;61;;0.0;;4;;1;;;;100.68;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 18:00;2017;2;8;18:00;-20.5;;-26.5;;59;;0.0;;22;;9;;;;100.55;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 19:00;2017;2;8;19:00;-20.5;;-26.4;;59;;0.0;;18;;10;;;;100.36;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 20:00;2017;2;8;20:00;-20.7;;-26.5;;60;;0.0;;13;;5;;;;100.23;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 21:00;2017;2;8;21:00;-21.0;;-25.6;;66;;0.0;;13;;9;;;;100.06;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 22:00;2017;2;8;22:00;-21.0;;-24.2;;75;;0.0;;36;;4;;;;99.98;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-02-08 23:00;2017;2;8;23:00;-20.9;;-23.4;;80;;0.3;;1;;6;;;;99.80;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 00:00;2017;2;9;00:00;-19.9;;-22.0;;83;;0.7;;9;;11;;;;99.57;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 01:00;2017;2;9;01:00;-18.1;;-20.0;;85;;0.7;;20;;3;;;;99.39;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 02:00;2017;2;9;02:00;-17.3;;-19.3;;84;;0.5;;10;;9;;;;99.23;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 03:00;2017;2;9;03:00;-17.9;;-19.8;;85;;0.5;;8;;4;;;;99.09;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 04:00;2017;2;9;04:00;-18.2;;-20.2;;85;;0.0;;29;;5;;;;98.93;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 05:00;2017;2;9;05:00;-18.7;;-20.5;;86;;0.0;;21;;3;;;;98.86;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 06:00;2017;2;9;06:00;-19.2;;-21.3;;83;;0.0;;30;;4;;;;98.81;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 07:00;2017;2;9;07:00;-20.2;;-22.4;;82;;0.0;;27;;11;;;;98.79;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 08:00;2017;2;9;08:00;-20.3;;-22.8;;80;;0.2;;26;;14;;;;98.75;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 09:00;2017;2;9;09:00;-19.7;;-22.6;;78;;0.0;;26;;14;;;;98.82;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 10:00;2017;2;9;10:00;-19.9;;-22.8;;77;;0.0;;26;;13;;;;98.88;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 11:00;2017;2;9;11:00;-20.4;;-23.5;;76;;0.0;;28;;21;;;;98.97;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 12:00;2017;2;9;12:00;-20.1;;-23.3;;76;;0.0;;26;;36;;;;99.06;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 13:00;2017;2;9;13:00;-20.2;;-23.8;;73;;0.0;;28;;30;;;;99.17;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 14:00;2017;2;9;14:00;-20.3;;-23.9;;73;;0.0;;27;;43;;;;99.25;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 15:00;2017;2;9;15:00;-20.2;;-23.9;;72;;0.0;;28;;35;;;;99.33;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 16:00;2017;2;9;16:00;-19.9;;-23.8;;71;;0.0;;28;;40;;;;99.41;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 17:00;2017;2;9;17:00;-19.4;;-22.9;;74;;0.0;;28;;25;;;;99.47;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 18:00;2017;2;9;18:00;-19.2;;-22.5;;75;;0.0;;27;;58;;;;99.54;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 19:00;2017;2;9;19:00;-19.1;;-22.2;;76;;0.0;;28;;43;;;;99.74;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 20:00;2017;2;9;20:00;-19.0;;-22.3;;75;;0.0;;29;;54;;;;99.88;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 21:00;2017;2;9;21:00;-19.7;;-22.7;;77;;0.2;;27;;51;;;;99.94;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 22:00;2017;2;9;22:00;-19.5;;-23.5;;71;;0.0;;27;;59;;;;100.14;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-09 23:00;2017;2;9;23:00;-20.0;;-24.0;;70;;0.0;;28;;60;;;;100.25;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 00:00;2017;2;10;00:00;-20.3;;-24.2;;71;;0.0;;29;;48;;;;100.42;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 01:00;2017;2;10;01:00;-21.0;;-25.7;;66;;0.0;;28;;41;;;;100.61;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 02:00;2017;2;10;02:00;-21.2;;-26.4;;63;;0.2;;30;;31;;;;100.68;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 03:00;2017;2;10;03:00;-21.0;;-26.9;;59;;0.0;;29;;36;;;;100.73;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 04:00;2017;2;10;04:00;-21.8;;-27.4;;61;;0.0;;28;;35;;;;100.74;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 05:00;2017;2;10;05:00;-21.6;;-27.6;;58;;0.0;;29;;14;;;;100.84;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 06:00;2017;2;10;06:00;-21.1;;-27.4;;57;;0.0;;29;;39;;;;100.81;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 07:00;2017;2;10;07:00;-22.4;;-28.2;;59;;0.0;;29;;38;;;;100.67;;;;-37;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 08:00;2017;2;10;08:00;-21.0;;-27.5;;56;;0.0;;30;;29;;;;100.73;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 09:00;2017;2;10;09:00;-21.2;;-27.6;;57;;0.0;;29;;33;;;;100.65;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 10:00;2017;2;10;10:00;-21.1;;-27.5;;57;;0.0;;29;;21;;;;100.80;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 11:00;2017;2;10;11:00;-20.8;;-27.3;;56;;0.0;;29;;23;;;;100.80;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 12:00;2017;2;10;12:00;-20.3;;-26.9;;56;;0.0;;28;;24;;;;100.82;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 13:00;2017;2;10;13:00;-20.5;;-26.4;;59;;0.0;;28;;24;;;;100.78;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 14:00;2017;2;10;14:00;-20.5;;-24.4;;71;;0.0;;30;;29;;;;100.67;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 15:00;2017;2;10;15:00;-20.2;;-23.6;;74;;0.2;;31;;32;;;;100.59;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 16:00;2017;2;10;16:00;-19.7;;-23.0;;75;;0.2;;31;;30;;;;100.45;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 17:00;2017;2;10;17:00;-19.2;;-22.3;;76;;0.0;;31;;38;;;;100.32;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 18:00;2017;2;10;18:00;-18.5;;-21.4;;78;;0.2;;31;;36;;;;100.23;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 19:00;2017;2;10;19:00;-17.7;;-20.8;;77;;0.0;;32;;35;;;;100.20;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 20:00;2017;2;10;20:00;-17.8;;-20.8;;77;;0.2;;32;;40;;;;100.17;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 21:00;2017;2;10;21:00;-17.6;;-21.3;;73;;0.2;;32;;43;;;;100.13;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 22:00;2017;2;10;22:00;-17.7;;-21.5;;72;;0.2;;32;;41;;;;100.12;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-10 23:00;2017;2;10;23:00;-18.2;;-21.5;;75;;0.0;;31;;37;;;;100.10;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 00:00;2017;2;11;00:00;-18.6;;-22.3;;73;;0.0;;31;;40;;;;100.10;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 01:00;2017;2;11;01:00;-19.4;;-24.2;;65;;0.0;;30;;39;;;;100.10;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 02:00;2017;2;11;02:00;-20.5;;-25.6;;64;;0.0;;29;;26;;;;100.14;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 03:00;2017;2;11;03:00;-21.9;;-26.9;;64;;0.0;;28;;20;;;;100.22;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 04:00;2017;2;11;04:00;-21.9;;-27.7;;59;;0.0;;29;;33;;;;100.29;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 05:00;2017;2;11;05:00;-22.2;;-28.1;;59;;0.0;;28;;32;;;;100.42;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 06:00;2017;2;11;06:00;-23.3;;-28.8;;61;;0.0;;30;;55;;;;100.55;;;;-40;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 07:00;2017;2;11;07:00;-24.0;;-29.3;;62;;0.0;;29;;54;;;;100.72;;;;-41;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 08:00;2017;2;11;08:00;-24.1;;-29.7;;60;;0.2;;29;;46;;;;100.85;;;;-40;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 09:00;2017;2;11;09:00;-23.5;;-30.5;;52;;0.0;;29;;34;;;;100.96;;;;-38;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 10:00;2017;2;11;10:00;-24.8;;-30.9;;57;;0.0;;28;;19;;;;101.06;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 11:00;2017;2;11;11:00;-25.2;;-31.1;;58;;0.0;;28;;21;;;;101.14;;;;-37;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 12:00;2017;2;11;12:00;-24.7;;-31.1;;55;;0.0;;28;;21;;;;101.21;;;;-37;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 13:00;2017;2;11;13:00;-24.9;;-31.1;;56;;0.0;;28;;28;;;;101.29;;;;-39;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 14:00;2017;2;11;14:00;-23.4;;-30.5;;52;;0.0;;29;;23;;;;101.35;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 15:00;2017;2;11;15:00;-22.6;;-30.3;;50;;0.0;;28;;21;;;;101.41;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 16:00;2017;2;11;16:00;-21.5;;-29.8;;47;;0.0;;29;;23;;;;101.44;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 17:00;2017;2;11;17:00;-21.3;;-29.6;;47;;0.0;;29;;26;;;;101.45;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 18:00;2017;2;11;18:00;-21.5;;-30.0;;46;;0.0;;28;;22;;;;101.48;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 19:00;2017;2;11;19:00;-21.2;;-29.5;;47;;0.0;;28;;30;;;;101.52;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 20:00;2017;2;11;20:00;-21.9;;-30.0;;48;;0.0;;27;;15;;;;101.57;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 21:00;2017;2;11;21:00;-24.2;;-30.7;;55;;0.0;;29;;9;;;;101.61;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 22:00;2017;2;11;22:00;-25.5;;-31.7;;56;;0.0;;21;;10;;;;101.71;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-11 23:00;2017;2;11;23:00;-24.1;;-31.1;;53;;0.0;;10;;9;;;;101.68;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 00:00;2017;2;12;00:00;-25.8;;-31.9;;57;;0.0;;23;;21;;;;101.77;;;;-38;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 01:00;2017;2;12;01:00;-26.2;;-31.8;;59;;0.0;;18;;7;;;;101.77;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 02:00;2017;2;12;02:00;-23.4;;-29.5;;57;;0.0;;28;;30;;;;101.73;;;;-37;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 03:00;2017;2;12;03:00;-26.1;;-30.8;;64;;0.0;;12;;4;;;;101.76;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 04:00;2017;2;12;04:00;-26.7;;-31.5;;64;;0.0;;10;;6;;;;101.78;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 05:00;2017;2;12;05:00;-26.7;;-31.4;;65;;0.0;;11;;2;;;;101.82;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 06:00;2017;2;12;06:00;-24.8;;-30.0;;62;;0.0;;11;;7;;;;101.85;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 07:00;2017;2;12;07:00;-26.5;;-30.8;;67;;0.0;;17;;4;;;;101.89;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 08:00;2017;2;12;08:00;-26.3;;-30.7;;66;;0.0;;17;;7;;;;101.92;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 09:00;2017;2;12;09:00;-26.0;;-30.7;;65;;0.0;;5;;3;;;;101.99;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 10:00;2017;2;12;10:00;-27.6;;-31.5;;69;;0.0;;4;;3;;;;102.06;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 11:00;2017;2;12;11:00;-26.4;;-30.8;;66;;0.0;;23;;8;;;;102.13;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 12:00;2017;2;12;12:00;-26.1;;-30.3;;67;;0.0;;11;;4;;;;102.22;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 13:00;2017;2;12;13:00;-24.7;;-30.1;;61;;0.0;;8;;7;;;;102.27;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 14:00;2017;2;12;14:00;-23.6;;-29.5;;59;;0.0;;16;;3;;;;102.34;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 15:00;2017;2;12;15:00;-22.1;;-28.7;;55;;0.0;;23;;14;;;;102.40;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 16:00;2017;2;12;16:00;-20.7;;-27.6;;54;;0.0;;29;;12;;;;102.42;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 17:00;2017;2;12;17:00;-19.5;;-27.4;;49;;0.0;;30;;7;;;;102.47;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 18:00;2017;2;12;18:00;-19.2;;-27.6;;48;;0.0;;29;;11;;;;102.51;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 19:00;2017;2;12;19:00;-19.3;;-26.8;;51;;0.0;;23;;9;;;;102.59;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 20:00;2017;2;12;20:00;-20.2;;-27.2;;54;;0.0;;25;;9;;;;102.67;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 21:00;2017;2;12;21:00;-21.9;;-27.6;;60;;0.0;;26;;12;;;;102.73;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 22:00;2017;2;12;22:00;-23.4;;-28.5;;63;;0.0;;28;;4;;;;102.81;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-12 23:00;2017;2;12;23:00;-24.0;;-29.0;;63;;0.0;;1;;3;;;;102.88;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 00:00;2017;2;13;00:00;-24.4;;-29.4;;64;;0.0;;6;;2;;;;102.89;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 01:00;2017;2;13;01:00;-25.4;;-30.0;;65;;0.0;;32;;6;;;;102.90;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 02:00;2017;2;13;02:00;-26.6;;-30.7;;68;;0.0;;30;;10;;;;102.93;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 03:00;2017;2;13;03:00;-27.8;;-31.7;;69;;0.0;;19;;5;;;;102.93;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 04:00;2017;2;13;04:00;-26.9;;-30.7;;70;;0.0;;15;;4;;;;102.94;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 05:00;2017;2;13;05:00;-28.6;;-31.9;;73;;0.0;;29;;4;;;;102.96;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 06:00;2017;2;13;06:00;-29.4;;-32.6;;74;;0.0;;15;;7;;;;103.00;;;;-37;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 07:00;2017;2;13;07:00;-28.2;;-31.3;;74;;0.0;;19;;5;;;;103.00;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 08:00;2017;2;13;08:00;-29.0;;-32.7;;70;;0.0;;;;0;;;;103.01;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 09:00;2017;2;13;09:00;-29.5;;-32.6;;74;;0.0;;17;;6;;;;102.99;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 10:00;2017;2;13;10:00;-29.1;;-32.6;;72;;0.0;;19;;5;;;;102.99;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 11:00;2017;2;13;11:00;-30.1;;-33.3;;74;;0.0;;;;0;;;;103.03;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 12:00;2017;2;13;12:00;-29.7;;-32.7;;75;;0.0;;29;;5;;;;103.02;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 13:00;2017;2;13;13:00;-28.9;;-32.8;;69;;0.0;;15;;5;;;;102.99;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 14:00;2017;2;13;14:00;-25.8;;-31.4;;59;;0.0;;15;;3;;;;102.95;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 15:00;2017;2;13;15:00;-26.1;;-31.2;;62;;0.0;;17;;4;;;;102.91;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 16:00;2017;2;13;16:00;-24.7;;-30.4;;59;;0.0;;17;;5;;;;102.83;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 17:00;2017;2;13;17:00;-23.2;;-29.5;;56;;0.0;;19;;3;;;;102.80;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 18:00;2017;2;13;18:00;-23.0;;-28.5;;61;;0.0;;17;;1;;;;102.74;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 19:00;2017;2;13;19:00;-21.3;;-28.4;;53;;0.0;;20;;3;;;;102.66;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 20:00;2017;2;13;20:00;-22.4;;-28.2;;59;;0.0;;10;;1;;;;102.66;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 21:00;2017;2;13;21:00;-25.3;;-29.5;;68;;0.0;;16;;3;;;;102.63;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 22:00;2017;2;13;22:00;-25.5;;-29.0;;73;;0.0;;0;;1;;;;102.59;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-13 23:00;2017;2;13;23:00;-25.1;;-28.9;;70;;0.0;;25;;2;;;;102.57;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 00:00;2017;2;14;00:00;-26.1;;-29.5;;73;;0.0;;0;;1;;;;102.54;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 01:00;2017;2;14;01:00;-25.0;;-28.5;;72;;0.0;;31;;4;;;;102.46;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 02:00;2017;2;14;02:00;-25.0;;-28.2;;75;;0.0;;35;;7;;;;102.35;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 03:00;2017;2;14;03:00;-25.3;;-28.3;;75;;0.0;;35;;1;;;;102.32;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 04:00;2017;2;14;04:00;-25.3;;-28.5;;75;;0.0;;;;0;;;;102.22;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 05:00;2017;2;14;05:00;-26.0;;-29.1;;76;;0.0;;23;;1;;;;102.16;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 06:00;2017;2;14;06:00;-25.2;;-28.2;;76;;0.0;;28;;2;;;;102.10;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 07:00;2017;2;14;07:00;-25.0;;-27.9;;76;;0.0;;32;;3;;;;102.09;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 08:00;2017;2;14;08:00;-24.9;;-27.9;;76;;0.0;;0;;1;;;;102.10;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 09:00;2017;2;14;09:00;-24.7;;-27.6;;77;;0.0;;15;;5;;;;102.06;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 10:00;2017;2;14;10:00;-23.8;;-27.2;;74;;0.0;;35;;3;;;;102.06;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 11:00;2017;2;14;11:00;-24.3;;-27.4;;76;;0.0;;17;;5;;;;102.07;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 12:00;2017;2;14;12:00;-23.6;;-27.0;;74;;0.0;;29;;5;;;;102.01;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 13:00;2017;2;14;13:00;-21.4;;-25.5;;70;;0.0;;25;;2;;;;101.98;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 14:00;2017;2;14;14:00;-19.2;;-24.4;;63;;0.0;;32;;3;;;;101.94;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 15:00;2017;2;14;15:00;-18.0;;-24.4;;57;;0.0;;34;;4;;;;101.93;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 16:00;2017;2;14;16:00;-16.1;;-23.1;;55;;0.0;;6;;3;;;;101.89;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 17:00;2017;2;14;17:00;-15.7;;-23.3;;52;;0.0;;10;;5;;;;101.84;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-02-14 18:00;2017;2;14;18:00;-14.9;;-23.0;;50;;0.0;;23;;5;;;;101.73;;;;-18;;NA
