Longitude (x);Latitude (y);Station Name;Climate ID;Date/Time (UTC);Year;Month;Day;Time (UTC);Temp (C);Temp Flag;Dew Point Temp (C);Dew Point Temp Flag;Rel Hum (%);Rel Hum Flag;Precip. Amount (mm);Precip. Amount Flag;Wind Dir (10s deg);Wind Dir Flag;Wind Spd (km/h);Wind Spd Flag;Visibility (km);Visibility Flag;Stn Press (kPa);Stn Press Flag;Hmdx;Hmdx Flag;Wind Chill;Wind Chill Flag;Weather
-61.68;56.55;NAIN;8502799;2017-04-14 22:00;2017;4;14;22:00;-7.5;;-14.2;;59;;0.0;;28;;16;;;;101.99;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-14 23:00;2017;4;14;23:00;-9.1;;-14.9;;63;;0.0;;28;;11;;;;102.01;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 00:00;2017;4;15;00:00;-10.6;;-15.8;;65;;0.0;;27;;3;;;;102.00;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 01:00;2017;4;15;01:00;-10.7;;-16.2;;64;;0.0;;28;;13;;;;101.97;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 02:00;2017;4;15;02:00;-10.2;;-17.2;;56;;0.0;;29;;18;;;;101.92;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 03:00;2017;4;15;03:00;-11.6;;-17.3;;63;;0.0;;14;;6;;;;101.90;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 04:00;2017;4;15;04:00;-13.1;;-17.4;;70;;0.0;;30;;4;;;;101.88;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 05:00;2017;4;15;05:00;-14.5;;-18.2;;73;;0.0;;15;;3;;;;101.87;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 06:00;2017;4;15;06:00;-15.8;;-18.8;;77;;0.0;;10;;3;;;;101.87;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 07:00;2017;4;15;07:00;-15.7;;-19.1;;75;;0.0;;30;;5;;;;101.84;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 08:00;2017;4;15;08:00;-13.3;;-18.5;;65;;0.0;;13;;5;;;;101.84;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 09:00;2017;4;15;09:00;-12.3;;-18.5;;60;;0.0;;30;;20;;;;101.85;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 10:00;2017;4;15;10:00;-12.3;;-18.6;;59;;0.0;;30;;15;;;;101.87;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 11:00;2017;4;15;11:00;-11.5;;-17.8;;60;;0.0;;28;;19;;;;101.88;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 12:00;2017;4;15;12:00;-10.6;;-17.5;;57;;0.0;;30;;23;;;;101.83;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 13:00;2017;4;15;13:00;-9.6;;-16.9;;55;;0.0;;30;;23;;;;101.80;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 14:00;2017;4;15;14:00;-8.5;;-16.5;;52;;0.0;;30;;16;;;;101.80;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 15:00;2017;4;15;15:00;-7.5;;-16.6;;48;;0.0;;30;;15;;;;101.76;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 16:00;2017;4;15;16:00;-6.9;;-17.0;;44;;0.0;;30;;17;;;;101.74;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 17:00;2017;4;15;17:00;-6.4;;-15.7;;48;;0.0;;30;;23;;;;101.73;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 18:00;2017;4;15;18:00;-7.1;;-16.9;;45;;0.0;;31;;26;;;;101.72;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 19:00;2017;4;15;19:00;-7.5;;-17.8;;43;;0.0;;31;;25;;;;101.71;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 20:00;2017;4;15;20:00;-8.3;;-17.5;;47;;0.0;;30;;25;;;;101.73;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 21:00;2017;4;15;21:00;-8.7;;-17.5;;49;;0.0;;29;;27;;;;101.75;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 22:00;2017;4;15;22:00;-9.8;;-18.0;;51;;0.0;;30;;26;;;;101.79;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-15 23:00;2017;4;15;23:00;-10.9;;-18.2;;55;;0.0;;29;;30;;;;101.83;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 00:00;2017;4;16;00:00;-11.8;;-18.8;;56;;0.0;;29;;26;;;;101.84;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 01:00;2017;4;16;01:00;-12.6;;-19.5;;56;;0.0;;29;;24;;;;101.83;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 02:00;2017;4;16;02:00;-13.2;;-20.0;;57;;0.0;;29;;20;;;;101.83;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 03:00;2017;4;16;03:00;-13.9;;-20.4;;58;;0.0;;27;;27;;;;101.83;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 04:00;2017;4;16;04:00;-14.1;;-19.6;;63;;0.0;;27;;22;;;;101.80;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 05:00;2017;4;16;05:00;-16.3;;-20.6;;69;;0.0;;27;;11;;;;101.78;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 06:00;2017;4;16;06:00;-16.7;;-20.7;;71;;0.0;;27;;16;;;;101.75;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 07:00;2017;4;16;07:00;-17.3;;-20.7;;75;;0.0;;12;;8;;;;101.77;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 08:00;2017;4;16;08:00;-17.1;;-20.3;;76;;0.0;;18;;2;;;;101.76;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 09:00;2017;4;16;09:00;-18.7;;-21.6;;78;;0.0;;17;;5;;;;101.75;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 10:00;2017;4;16;10:00;-18.8;;-21.7;;78;;0.0;;12;;2;;;;101.77;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 11:00;2017;4;16;11:00;-16.2;;-20.2;;71;;0.0;;15;;4;;;;101.77;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 12:00;2017;4;16;12:00;-16.0;;-20.0;;71;;0.0;;11;;5;;;;101.78;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 13:00;2017;4;16;13:00;-14.5;;-19.7;;65;;0.0;;16;;6;;;;101.77;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 14:00;2017;4;16;14:00;-13.6;;-18.5;;66;;0.0;;10;;7;;;;101.75;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 15:00;2017;4;16;15:00;-12.0;;-17.8;;62;;0.0;;1;;5;;;;101.69;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 16:00;2017;4;16;16:00;-11.6;;-16.8;;65;;0.0;;5;;5;;;;101.63;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 17:00;2017;4;16;17:00;-10.8;;-16.8;;61;;0.0;;4;;6;;;;101.59;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 18:00;2017;4;16;18:00;-10.0;;-16.5;;59;;0.0;;4;;3;;;;101.56;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 19:00;2017;4;16;19:00;-9.7;;-19.7;;44;;0.0;;32;;25;;;;101.54;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 20:00;2017;4;16;20:00;-10.3;;-19.7;;46;;0.0;;29;;28;;;;101.53;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 21:00;2017;4;16;21:00;-11.0;;-20.1;;47;;0.0;;31;;26;;;;101.54;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 22:00;2017;4;16;22:00;-12.5;;-20.2;;52;;0.0;;29;;36;;;;101.56;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-16 23:00;2017;4;16;23:00;-13.9;;-21.6;;52;;0.0;;29;;22;;;;101.62;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 00:00;2017;4;17;00:00;-15.7;;-22.5;;56;;0.0;;30;;21;;;;101.67;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 01:00;2017;4;17;01:00;-16.6;;-23.5;;55;;0.0;;29;;27;;;;101.66;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 02:00;2017;4;17;02:00;-16.6;;-23.5;;55;;0.0;;30;;47;;;;101.65;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 03:00;2017;4;17;03:00;-16.7;;-23.5;;56;;0.0;;29;;35;;;;101.66;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 04:00;2017;4;17;04:00;-16.6;;-23.3;;56;;0.0;;29;;39;;;;101.65;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 05:00;2017;4;17;05:00;-17.1;;-23.3;;59;;0.0;;29;;29;;;;101.66;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 06:00;2017;4;17;06:00;-17.5;;-23.6;;59;;0.0;;29;;26;;;;101.61;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 07:00;2017;4;17;07:00;-17.9;;-24.1;;58;;0.0;;29;;14;;;;101.59;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 08:00;2017;4;17;08:00;-18.5;;-24.5;;59;;0.0;;27;;23;;;;101.54;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 09:00;2017;4;17;09:00;-18.9;;-25.1;;58;;0.0;;28;;19;;;;101.54;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 10:00;2017;4;17;10:00;-17.8;;-23.7;;60;;0.0;;29;;26;;;;101.54;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 11:00;2017;4;17;11:00;-16.9;;-23.4;;57;;0.0;;29;;33;;;;101.57;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 12:00;2017;4;17;12:00;-15.5;;-22.4;;55;;0.0;;29;;43;;;;101.54;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 13:00;2017;4;17;13:00;-14.3;;-21.5;;54;;0.0;;29;;49;;;;101.57;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 14:00;2017;4;17;14:00;-12.7;;-20.6;;51;;0.0;;30;;34;;;;101.60;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 15:00;2017;4;17;15:00;-11.7;;-19.6;;52;;0.0;;30;;47;;;;101.59;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 16:00;2017;4;17;16:00;-10.3;;-18.5;;51;;0.0;;30;;36;;;;101.62;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 17:00;2017;4;17;17:00;-9.9;;-18.2;;51;;0.0;;29;;36;;;;101.68;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 18:00;2017;4;17;18:00;-9.9;;-18.6;;49;;0.0;;30;;42;;;;101.73;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 19:00;2017;4;17;19:00;-9.8;;-18.1;;51;;0.0;;30;;41;;;;101.80;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 20:00;2017;4;17;20:00;-9.7;;-17.8;;52;;0.0;;30;;39;;;;101.91;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 21:00;2017;4;17;21:00;-10.0;;-18.0;;52;;0.0;;30;;31;;;;102.00;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 22:00;2017;4;17;22:00;-11.0;;-18.5;;54;;0.0;;30;;32;;;;102.10;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-17 23:00;2017;4;17;23:00;-11.7;;-18.7;;56;;0.0;;29;;38;;;;102.15;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 00:00;2017;4;18;00:00;-12.2;;-19.2;;56;;0.0;;29;;31;;;;102.21;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 01:00;2017;4;18;01:00;-12.4;;-19.5;;55;;0.0;;30;;42;;;;102.21;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 02:00;2017;4;18;02:00;-12.6;;-19.2;;58;;0.0;;29;;33;;;;102.25;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 03:00;2017;4;18;03:00;-13.0;;-19.3;;59;;0.0;;30;;42;;;;102.25;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 04:00;2017;4;18;04:00;-13.7;;-19.8;;60;;0.0;;28;;20;;;;102.32;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 05:00;2017;4;18;05:00;-13.6;;-20.0;;58;;0.0;;29;;29;;;;102.37;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 06:00;2017;4;18;06:00;-13.6;;-20.3;;57;;0.0;;29;;32;;;;102.42;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 07:00;2017;4;18;07:00;-13.5;;-20.5;;56;;0.0;;29;;22;;;;102.51;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 08:00;2017;4;18;08:00;-14.0;;-20.8;;56;;0.0;;28;;14;;;;102.58;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 09:00;2017;4;18;09:00;-15.5;;-21.6;;59;;0.0;;11;;3;;;;102.68;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 10:00;2017;4;18;10:00;-14.5;;-21.6;;55;;0.0;;27;;12;;;;102.76;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 11:00;2017;4;18;11:00;-12.6;;-21.6;;47;;0.0;;28;;25;;;;102.81;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 12:00;2017;4;18;12:00;-11.0;;-20.0;;48;;0.0;;26;;8;;;;102.85;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 13:00;2017;4;18;13:00;-10.9;;-19.4;;49;;0.0;;26;;24;;;;102.82;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 14:00;2017;4;18;14:00;-10.3;;-19.1;;48;;0.0;;26;;25;;;;102.88;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 15:00;2017;4;18;15:00;-10.1;;-18.4;;51;;0.0;;27;;23;;;;102.89;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 16:00;2017;4;18;16:00;-8.9;;-17.6;;49;;0.0;;27;;16;;;;102.86;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 17:00;2017;4;18;17:00;-9.3;;-17.8;;50;;0.0;;28;;25;;;;102.86;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 18:00;2017;4;18;18:00;-8.3;;-17.1;;49;;0.0;;28;;28;;;;102.86;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 19:00;2017;4;18;19:00;-8.0;;-16.4;;51;;0.0;;27;;30;;;;102.86;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 20:00;2017;4;18;20:00;-6.8;;-16.6;;45;;0.0;;27;;20;;;;102.85;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 21:00;2017;4;18;21:00;-5.9;;-15.7;;46;;0.0;;28;;12;;;;102.78;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 22:00;2017;4;18;22:00;-7.4;;-14.9;;55;;0.0;;4;;5;;;;102.74;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-18 23:00;2017;4;18;23:00;-7.3;;-14.7;;55;;0.0;;14;;6;;;;102.69;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 00:00;2017;4;19;00:00;-7.7;;-15.6;;53;;0.0;;11;;6;;;;102.67;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 01:00;2017;4;19;01:00;-6.8;;-15.4;;50;;0.0;;22;;11;;;;102.62;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 02:00;2017;4;19;02:00;-7.1;;-15.2;;52;;0.0;;18;;8;;;;102.60;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 03:00;2017;4;19;03:00;-7.0;;-15.0;;53;;0.0;;16;;10;;;;102.54;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 04:00;2017;4;19;04:00;-6.1;;-14.3;;52;;0.0;;22;;8;;;;102.48;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 05:00;2017;4;19;05:00;-5.9;;-14.2;;52;;0.0;;24;;6;;;;102.46;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 06:00;2017;4;19;06:00;-5.5;;-13.9;;51;;0.0;;19;;15;;;;102.40;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 07:00;2017;4;19;07:00;-5.4;;-13.7;;52;;0.0;;19;;9;;;;102.38;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 08:00;2017;4;19;08:00;-5.6;;-13.1;;55;;0.0;;20;;11;;;;102.36;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 09:00;2017;4;19;09:00;-5.7;;-12.6;;59;;0.0;;20;;4;;;;102.35;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 10:00;2017;4;19;10:00;-5.0;;-12.7;;55;;0.0;;21;;4;;;;102.36;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 11:00;2017;4;19;11:00;-3.4;;-12.2;;51;;0.0;;24;;6;;;;102.34;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 12:00;2017;4;19;12:00;-1.3;;-12.3;;43;;0.0;;27;;5;;;;102.30;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 13:00;2017;4;19;13:00;-1.5;;-11.1;;48;;0.0;;19;;13;;;;102.25;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 14:00;2017;4;19;14:00;0.6;;-11.2;;41;;0.0;;25;;9;;;;102.19;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 15:00;2017;4;19;15:00;1.7;;-12.0;;35;;0.0;;27;;18;;;;102.12;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 16:00;2017;4;19;16:00;3.0;;-9.6;;39;;0.0;;27;;21;;;;102.04;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 17:00;2017;4;19;17:00;4.1;;-8.2;;40;;0.0;;28;;28;;;;102.00;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 18:00;2017;4;19;18:00;4.9;;-8.6;;37;;0.0;;28;;19;;;;101.99;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 19:00;2017;4;19;19:00;4.0;;-6.0;;48;;0.0;;28;;25;;;;101.98;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 20:00;2017;4;19;20:00;3.7;;-5.5;;51;;0.0;;29;;15;;;;101.94;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 21:00;2017;4;19;21:00;2.8;;-3.7;;62;;0.0;;30;;8;;;;101.94;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 22:00;2017;4;19;22:00;2.5;;-3.4;;65;;0.0;;32;;4;;;;101.95;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-19 23:00;2017;4;19;23:00;1.3;;-3.2;;71;;0.0;;12;;1;;;;101.96;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 00:00;2017;4;20;00:00;0.4;;-3.3;;76;;0.0;;31;;4;;;;101.98;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 01:00;2017;4;20;01:00;0.1;;-3.1;;79;;0.0;;8;;2;;;;101.95;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 02:00;2017;4;20;02:00;-0.2;;-3.6;;78;;0.0;;2;;7;;;;101.92;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 03:00;2017;4;20;03:00;-0.5;;-3.3;;82;;0.0;;32;;3;;;;101.93;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 04:00;2017;4;20;04:00;-0.4;;-2.9;;83;;0.0;;28;;1;;;;101.91;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 05:00;2017;4;20;05:00;-1.1;;-2.6;;90;;0.0;;;;0;;;;101.87;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 06:00;2017;4;20;06:00;-0.1;;-1.1;;93;;0.0;;13;;8;;;;101.84;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 07:00;2017;4;20;07:00;0.6;;-0.7;;92;;0.3;;18;;16;;;;101.81;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 08:00;2017;4;20;08:00;0.6;;-0.7;;91;;0.0;;22;;10;;;;101.80;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 09:00;2017;4;20;09:00;0.8;;-0.7;;90;;0.0;;22;;9;;;;101.85;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 10:00;2017;4;20;10:00;1.1;;-0.7;;88;;0.0;;6;;2;;;;101.90;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 11:00;2017;4;20;11:00;1.1;;-0.8;;88;;0.0;;29;;14;;;;101.95;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 12:00;2017;4;20;12:00;0.3;;-1.3;;89;;0.0;;30;;12;;;;102.00;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 13:00;2017;4;20;13:00;1.0;;-1.1;;86;;0.0;;30;;12;;;;102.04;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 14:00;2017;4;20;14:00;1.2;;-1.1;;84;;0.0;;32;;13;;;;102.09;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 15:00;2017;4;20;15:00;0.3;;-0.8;;92;;0.3;;7;;11;;;;102.16;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 16:00;2017;4;20;16:00;0.0;;-1.0;;93;;0.2;;8;;18;;;;102.21;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 17:00;2017;4;20;17:00;-0.3;;-1.4;;92;;0.3;;9;;21;;;;102.25;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 18:00;2017;4;20;18:00;-0.1;;-1.4;;91;;0.0;;8;;22;;;;102.30;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 19:00;2017;4;20;19:00;-1.1;;-2.8;;88;;0.0;;7;;23;;;;102.38;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 20:00;2017;4;20;20:00;-1.7;;-3.7;;86;;0.2;;8;;13;;;;102.49;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 21:00;2017;4;20;21:00;-2.1;;-3.8;;88;;0.0;;8;;25;;;;102.54;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 22:00;2017;4;20;22:00;-3.2;;-4.6;;90;;0.0;;8;;21;;;;102.65;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-20 23:00;2017;4;20;23:00;-3.9;;-5.4;;90;;0.0;;8;;24;;;;102.74;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 00:00;2017;4;21;00:00;-4.3;;-5.6;;91;;0.0;;7;;24;;;;102.84;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 01:00;2017;4;21;01:00;-4.8;;-5.8;;92;;0.0;;8;;22;;;;102.92;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 02:00;2017;4;21;02:00;-5.0;;-6.0;;93;;0.0;;9;;18;;;;102.94;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 03:00;2017;4;21;03:00;-5.4;;-6.3;;93;;0.0;;8;;17;;;;102.95;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 04:00;2017;4;21;04:00;-5.6;;-6.7;;92;;0.2;;8;;15;;;;102.97;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 05:00;2017;4;21;05:00;-6.0;;-7.2;;91;;0.0;;8;;16;;;;102.99;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 06:00;2017;4;21;06:00;-6.2;;-7.5;;91;;0.0;;9;;15;;;;103.04;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 07:00;2017;4;21;07:00;-6.8;;-8.4;;88;;0.0;;10;;16;;;;103.13;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 08:00;2017;4;21;08:00;-7.0;;-8.4;;90;;0.0;;7;;18;;;;103.16;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 09:00;2017;4;21;09:00;-7.3;;-9.0;;88;;0.0;;8;;17;;;;103.25;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 10:00;2017;4;21;10:00;-7.3;;-9.3;;85;;0.0;;7;;16;;;;103.35;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 11:00;2017;4;21;11:00;-7.4;;-9.6;;84;;0.0;;7;;17;;;;103.41;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 12:00;2017;4;21;12:00;-7.0;;-9.6;;82;;0.0;;8;;15;;;;103.43;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 13:00;2017;4;21;13:00;-6.4;;-9.4;;79;;0.0;;8;;13;;;;103.42;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 14:00;2017;4;21;14:00;-5.4;;-8.7;;77;;0.0;;8;;14;;;;103.41;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 15:00;2017;4;21;15:00;-5.3;;-8.6;;78;;0.0;;7;;11;;;;103.39;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 16:00;2017;4;21;16:00;-4.7;;-7.9;;78;;0.0;;8;;13;;;;103.34;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 17:00;2017;4;21;17:00;-4.4;;-7.5;;79;;0.0;;8;;15;;;;103.32;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 18:00;2017;4;21;18:00;-4.1;;-7.2;;79;;0.0;;9;;18;;;;103.26;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 19:00;2017;4;21;19:00;-4.3;;-7.2;;80;;0.0;;13;;18;;;;103.26;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 20:00;2017;4;21;20:00;-4.2;;-7.3;;79;;0.0;;13;;17;;;;103.26;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-21 21:00;2017;4;21;21:00;-4.7;;-7.7;;79;;0.0;;13;;17;;;;103.25;;;;-11;;NA
